,APD,BLDP.TO,LONN.S,ITM.L,SQM,AIRP.PA,PH,RB.L,RIO.L,DXCM.O,AAPL.O,GPN,ITRI.O,NVDA.O,MSFT.O,NESN.S,ROG.S,AZN.L,ASML.AS,SAPG.DE,DGE.L,UNA.AS,ALVG.DE,OREP.PA,IBE.MC,SASY.PA,LVMH.PA,TOTF.PA,NOVOb.CO,ULVR.L,ZURN.S,SCHN.PA,BASFn.DE,ADSGn.DE,REL.L,SGEF.PA,PRTP.PA,DANO.PA,NG.L,PHG.AS,VOD.L,ABI.BR,PRU.L,ABBN.S,ESLX.PA,PERP.PA,GIVN.S,ITX.MC,MUVGn.DE,LSE.L,DB1Gn.DE,CPG.L,AD.AS,EXPN.L,SRENH.S,HRMS.PA,IFXGn.DE,ATCOa.ST,SIKA.S,BBVA.MC,EONGn.DE,INVEb.ST,DSMN.AS,HEIN.AS,BARC.L,ENGIE.PA,WLSNc.AS,KNEBV.HE,DSV.CO,VIV.PA,VOLVb.ST,DAST.PA,NDASE.ST,NOKIA.HE,BMWG.DE,ASSAb.ST,INGC.PA
3/28/2018,-0.022636947,0.002123233,-0.069522766,-0.054161107,-0.094004696,-0.015895997,-0.05721411,0.028617113,-0.091422859,0.236287379,-0.049712267,-0.019066445,-0.005950837,-0.078892408,-0.043242655,-0.025615061,-0.026323281,0.040580137,0.049449946,0.014195902,-0.022041654,0.024379785,-0.034023815,0.010451139,-0.03428999,-0.003570824,-3.449799947,1.667631554,-0.073627822,0.022410765,0.007626348,-0.004053767,-0.030812268,0.086692014,0.000752944,-0.011133486,-0.002949778,-0.016972904,0.035092192,-0.009299945,-0.029119216,0.020113734,0.020161852,-0.042819997,0.018808038,0.001510017,-0.020984682,0.015312205,0.022880544,0.053133895,0.044826935,-0.024393537,0.065434284,0.018147112,-0.034511425,0.092056849,0.031461586,6.03E-05,-0.052139819,-0.077871939,0.055603172,-0.017764212,-0.042751946,0.017614339,-0.002100615,0.031964948,0.034372581,-0.047074878,0.02243692,0.016843221,-0.040464319,0.072413072,-0.074888925,-0.056648813,0.000281296,-0.047802015,-0.060672969
4/30/2018,0.081994623,-0.03289669,0.074864879,0.057881411,0.194875185,0.095715237,0.006769366,-0.018988024,0.115563263,0.101587793,0.006086342,0.042322389,-0.018032694,0.046087655,0.111070448,0.035575825,0.005045882,0.059208424,-0.024876203,0.102190511,0.094872735,0.100109272,0.084803319,0.135586116,0.108826701,0.039457714,3.633307635,-1.528665023,0.11294082,0.095724598,0.005052111,0.080165536,0.062606857,0.072181151,0.081771101,0.054412481,0.239357736,0.065272823,0.113089561,0.158216246,0.098269108,-0.011667774,0.034250929,0.027736755,0.066721845,0.060945373,0.045148156,0.031346646,0.048287196,0.051415019,0.027419151,0.068753187,0.088703798,0.091856851,0.009109268,0.141073835,-0.021115901,-0.03751462,-0.008846604,0.081607499,0.024414427,0.042387215,0.098093323,0.046671361,0.02906996,0.109683215,0.063283897,0.059858213,0.00697176,0.03630504,0.003447592,-0.003919241,0.024557466,0.122063016,0.084447655,0.038666703,0.133429874
5/31/2018,-0.024145926,-0.098692221,0.077643868,-0.011210384,-0.053770174,-0.056671584,0.03687081,-0.01944867,0.02629482,0.167758435,0.138816533,-0.001487051,-0.142321768,0.106161701,0.02900399,-0.03045383,-0.034919749,0.035156181,0.011105293,0.007072086,0.039421095,-0.019797607,-0.136596975,0.004430977,-0.086717,-0.031618446,0.004713206,-0.039765724,-0.101013679,-0.014188428,-0.083039319,-0.050126446,-0.06017792,-0.093579371,0.024289574,-0.027272526,0.061155782,-0.063128849,-0.047519203,-0.046910841,-0.130654991,-0.087108859,-0.066871143,-0.032659566,0.001339436,0.002393438,-0.011325149,0.024228468,-0.112852768,-0.001328421,-0.016710107,0.002238528,-0.060497958,0.061465884,-0.107424597,0.091913935,0.047393411,0.025300354,0.073131028,-0.174411364,-0.018652353,-0.067583869,-0.054414507,-0.059377196,-0.095162996,-0.103182461,0.040214208,-0.023578058,0.082004396,-0.030406081,-0.019784087,0.064568663,-0.087486819,-0.040423694,-0.108032662,0.01210073,-0.099774131
6/29/2018,-0.031269079,-0.03231629,-0.000758725,-0.151191086,-0.076943569,0.025545829,-0.08762969,0.077398964,-0.011550556,0.080998066,-0.004908051,0.00751919,0.054928326,-0.057989766,0.002225189,0.033318788,0.044029354,-0.042057624,0.017604895,0.030689951,-0.017079041,-0.002337048,0.007580843,0.032251345,0.090970257,0.048947104,-0.036750906,0.007028133,-0.018901081,0.008603463,0.006481346,-0.02855087,-0.024208605,-0.030994093,-0.020631002,-0.012419135,-0.008575959,-0.035341359,0.003791713,0.043294906,-0.044910293,0.079330435,-0.04546987,-0.026365164,0.03760377,-0.022841031,0.025636664,0.083973108,0.030545028,-0.003650961,0.001771175,-0.001691832,0.046346759,0.015451622,0.006086161,-0.137999634,-0.069330748,-0.020493033,0.046407601,0.043416698,0.012957076,-0.012475523,0.014933888,0.008386244,-0.044984125,-0.026420354,0.008527944,0.034422811,-0.02375758,-0.020501417,-0.068551203,0.002709661,0.006743251,0.001932537,-0.09119905,-0.003725886,0.122391478
7/31/2018,0.052677743,0.053456364,0.147241532,0.092241825,0.004467119,0.017151817,0.081199528,0.079254168,-0.007479004,0.001477039,0.027497987,0.009539355,0.018868646,0.032947513,0.072919855,0.048232699,0.097142757,0.103795883,0.078759348,0.00963124,0.022559287,0.03166744,0.066801614,-0.008924407,0.02944191,0.080608355,0.047327939,0.068151365,0.072627271,0.031739407,0.03540784,-0.036216118,0.003624335,0.012276002,0.017947067,0.043824267,-0.058188457,0.067329796,-0.036802525,0.030728532,0.005382399,0.001616773,0.033434147,0.045032372,0.043481045,-0.013459728,0.031040744,-0.041655911,0.047511032,-0.023096864,-0.012207099,0.006484266,0.05975171,-0.00667403,0.057586171,0.033994642,0.037892938,-0.017469626,0.025154039,0.034884424,0.052721871,0.067104569,0.057231966,0.00660376,0.01949768,0.051432122,0.06671997,0.069814006,0.036277107,0.056146704,0.091332982,0.063551651,0.098226578,-0.058755501,0.063721578,-0.073035875,-0.081112231
8/31/2018,-0.009123442,0.140888081,0.021387724,-0.181065112,-0.1466755,-0.039023832,0.016059934,-0.070104822,-0.171522594,0.395250117,0.157218061,0.079418611,0.059595649,0.114574394,0.035293223,0.008390967,-0.00930047,-0.046468641,-0.073627677,0.007211846,-0.073582425,-0.02577613,-0.059359618,-0.043304729,-0.064736715,-0.039034986,-0.019861026,-0.06612428,-0.040918596,-0.026001542,-0.031674593,-0.009716478,-0.060373914,0.097782997,-0.006290759,-0.07067145,-0.003873969,-0.020814365,-0.038527433,-0.004858019,-0.157297739,-0.100914986,-0.074014814,0.006145761,-0.045019407,-0.044085871,0.014954348,-0.103820319,-0.050886045,0.015876006,0.024544616,-0.022939374,-0.067077212,-0.010211633,-0.040693487,0.003916686,-0.063051249,-0.027176387,0.019677374,-0.187346486,-0.079158212,0.01173052,-0.038223238,-0.04615923,-0.133335593,-0.119529478,0.027438249,-0.035851617,0.088606243,-0.023115423,-0.040412283,0.058465193,-0.006989299,0.002343074,-0.021179925,0.004918542,-0.18866149
9/28/2018,0.018197657,0.196870921,0.071447908,-0.053962842,0.084084612,0.057704174,0.059984309,0.086151613,0.077441778,0.004313339,0.005300131,0.036021404,-0.020056106,0.014848351,0.031635579,0.00539217,-0.012747012,0.047374744,-0.073238213,0.037123911,0.027848017,-0.012362941,0.058933231,0.019241443,0.001248844,0.052622821,0.023484413,0.0503319,-0.026545911,-0.022101383,0.049564158,0.000942135,-0.025784807,-0.004373538,-0.037742901,0.007852997,0.000862212,-0.002237005,-0.004434208,0.033585916,0.01879651,-0.055286473,0.032818774,0.014770034,0.039441311,0.052645582,0.023056985,0.016715793,0.040708022,0.010544563,-0.016303961,0.04703438,-0.04504719,0.044758641,0.038708703,0.032809754,-0.098986503,0.025083456,-0.005582708,0.036515525,-0.030135618,0.037637471,0.023885572,-0.038399989,-0.003766897,0.017182526,-0.002578212,0.00382392,-0.016542064,0.006328881,0.039952474,-0.066493472,0.022664419,0.010028748,-0.056369079,2.91E-05,0.092244567
10/31/2018,-0.052439693,-0.115165068,-0.056175578,-0.032223506,-0.016043012,-0.056588728,-0.166481182,-0.09617642,-0.013670681,-0.047875278,-0.004320913,-0.082487058,-0.181440077,-0.260742995,-0.041756527,0.039540313,0.030446589,0.010760479,-0.063411553,-0.112525964,0.002373588,-0.003562501,-0.039549559,-0.042670939,-0.012400652,0.029967341,-0.124410226,-0.071394661,-0.058940007,-0.010379429,0.009624713,-0.079565412,-0.117373732,-0.013224402,-0.035456252,-0.038413804,-0.158958559,-0.063137609,0.052900629,-0.174867224,-0.100672475,-0.143256747,-0.107392861,-0.133100265,-0.053380232,-0.046471485,0.012765255,-0.045624879,-0.003581185,-0.054668083,-0.03062406,-0.096126255,0.024634765,-0.08286995,0.003965636,-0.121508404,-0.099246724,-0.126986622,-0.100783494,-0.116137364,-0.025222011,-0.038897275,-0.164143443,-0.013846095,0.010425426,-0.072242039,-0.067200991,-0.066789355,-0.097106582,-0.037535172,-0.142577121,-0.149072998,-0.200592761,0.046246784,-0.018607258,0.017107007,-0.043108035
11/30/2018,0.031708072,-0.261491561,0.019387724,0.031469812,-0.00533823,-0.011563756,0.116617903,0.017109618,-0.077205042,-0.03390845,-0.213061338,-0.03107872,0.028344458,-0.264333119,0.027821402,0.000234935,0.055547797,0.010217415,-0.021357247,-0.049536099,0.030819321,0.013574342,0.001882459,0.035030436,0.042787772,0.003003754,-0.071582933,-0.064516777,0.062099558,0.012360843,0.000957396,-0.00423392,-0.064525671,-0.074789261,0.041094699,-0.032049003,-0.033917186,0.044893109,-0.006310746,0.000599431,0.122785352,0.028436151,-0.030049954,-0.004443355,-0.083109605,0.037160553,0.006525309,0.073868185,0.000988951,-0.078349761,-0.000766922,0.075355168,0.10619394,0.045331557,0.003292726,-0.064800082,0.034146401,-0.018374287,-0.043502312,0.017637589,0.041922614,0.001996797,0.001828103,0.005985794,-0.068146456,0.044104864,0.051869026,0.007830461,-0.058099703,0.021234634,-0.080519625,-0.053963415,0.011932609,-0.038447432,-0.063401119,-0.078700856,0.00849741
12/28/2018,-0.015784228,-0.158708619,-0.237256296,-0.135889768,-0.157128703,-0.008785843,-0.163553885,-0.089288888,0.037262355,-0.106047841,-0.148434315,-0.101274951,-0.155883848,-0.215887237,-0.114203034,-0.064773456,-0.062507907,-0.06228826,-0.09150487,-0.0489678,-0.031173782,-0.045938108,-0.066936583,-0.052376239,0.043903995,-0.063322655,-3.55836078,1.633127872,-0.03114097,-0.046664049,-0.067285512,-0.084393022,-0.067749579,-0.069862311,-0.025411008,-0.073083869,0.030461384,-0.089205076,-0.099465522,-0.083895603,-0.107173529,-0.166505574,-0.121504737,-0.077921423,-0.025723207,-0.00267557,-0.077741834,-0.194641224,-0.011150774,-0.010684474,-0.076223291,-0.040327195,-0.03268352,-0.029682948,-0.01257046,-0.005976802,-0.067134737,-0.057455984,0.007249327,-0.082192586,-0.046974156,-0.058781953,-0.116806374,-0.058763313,-0.09978721,-0.0158344,-0.043491772,-0.053749912,-0.165760321,-0.049659086,-0.086970892,-0.04402895,-0.079078267,0.031113932,-0.025223966,-0.066634944,-0.265561684
1/31/2019,0.03271207,0.338378819,0.02787637,-0.13705863,0.121483555,0.007880007,0.115902946,0.006584556,0.147642814,0.185927627,0.073315292,0.100752474,0.159807175,0.082860926,0.049464079,0.079927027,0.081053511,-0.015953227,0.125378977,0.048187929,0.080705255,0.004276639,0.065045175,0.069519183,0.07025689,0.018652486,3.667264409,-1.650909071,0.031504428,0.005968361,0.061527339,0.056184888,0.065785045,0.140600183,0.08023468,0.076842885,0.106589301,0.056298094,0.112458595,0.123500852,-0.068641438,0.157777298,0.107429993,0.013811641,0.018874544,0.035848519,0.056377011,0.094624949,0.031225065,0.159935471,0.112966527,0.033594253,0.05307829,0.054844541,0.05462772,0.105865166,0.122296806,0.11305125,0.050088717,0.118650358,0.12587261,0.056489381,0.165226014,0.034724178,0.09278798,0.141128182,0.070160962,0.028558771,0.201328197,0.067125633,0.115585918,0.083587453,0.097743888,0.101489126,0.049002997,0.062733009,-0.019904995
2/28/2019,0.101365624,0.033064322,0.057858182,0.166146561,-0.030221873,0.031951926,0.070715643,-0.000175121,0.05118265,-0.008011149,0.043639652,0.153573777,-0.025986342,0.074680076,0.074365967,0.04435116,0.049340261,0.120446731,0.047900368,0.04046232,0.020461546,0.016795652,0.053774194,0.052268958,0.018517095,-0.033450968,0.074156406,0.038664464,0.05441662,0.022214812,0.057051468,0.094867039,0.046102469,0.025636112,0.041222114,0.085243935,0.090543445,0.041228113,0.043471206,0.0160807,-0.015186322,0.026334425,0.084316882,0.041844948,-0.041070939,0.040817334,0.036293484,0.083746915,0.060395341,0.000485393,-0.047686612,0.03727269,-0.017474672,0.042913063,0.037530178,0.057577093,-0.008056098,0.044264756,0.030077455,0.054762658,-0.001857868,0.021563319,0.143582675,0.120188801,0.05344222,-0.056362039,0.061359705,0.011215448,0.047228209,0.142224258,0.028251144,0.158340209,0.002680546,-0.037854704,0.009130227,0.110599456,0.212459282
3/29/2019,0.04966322,-0.169430765,0.106872885,-0.170218481,-0.072734741,0.016736649,-0.029019692,0.08092331,0.008014489,-0.159791493,0.089692859,0.043108111,-0.130717397,0.148960174,0.048499578,0.049022014,-0.010695289,-0.021057987,0.020591019,0.072858554,0.053824343,0.068449191,-0.002841838,0.06112816,0.046028886,0.052415626,0.065831414,-0.02589661,0.062220851,0.071768964,-0.001212856,0.005522299,-0.038485554,-0.002503025,-0.072338952,0.016370321,0.046316235,0.018511092,-0.016991824,0.020432565,0.019879455,0.070269324,-0.053982498,-0.054854556,-0.105504794,0.038798221,0.018647634,-0.029343871,0.002206112,0.032317175,0.011945621,0.060052218,0.028816095,0.036752211,-0.015706595,0.038410664,-0.10409756,-0.011754102,0.02991832,-0.088592816,0.006717595,0.005564847,0.012367779,0.043563373,-0.079889298,-0.014188661,0.029395322,0.028820755,-0.008285615,-0.011404638,0.047804793,0.014921868,-0.17815665,-0.063041932,-0.094219048,0.039922462,0.058601264
4/30/2019,0.098425561,0.105648581,0.018925986,0.276629823,-0.05199667,0.068308291,0.077289503,-0.005782913,0.024529569,0.040038726,0.078534199,0.091248146,0.163628229,0.031620929,0.125596508,0.032653847,-0.021181379,-0.04535956,0.127533646,0.129998136,0.053612799,0.068916229,0.103481044,0.045314902,0.057619448,0.007451465,0.085960349,0.023958574,-0.044836234,0.081644604,-0.014362355,0.099418837,0.124394423,0.07956011,0.092768319,0.060801185,0.0538935,0.07162684,0.006204451,0.067887658,0.039247539,0.08190446,0.144483004,0.114034705,0.131583177,-0.006039325,0.036662412,0.052419581,0.078767492,0.077512189,0.062910087,-0.011042468,-0.076884753,0.091503218,0.007986118,0.087652298,0.196449238,0.170410682,0.114662908,0.08531355,-0.011868093,0.080892507,0.070595893,0.046153442,0.083847133,0.017790257,0.047543561,0.106639715,0.13412953,0.025001244,0.056884748,0.084100632,0.057814202,-0.057591195,0.122393802,0.012239862,0.190145143
5/31/2019,-0.028770138,0.135468139,-0.020222162,0.247270475,-0.179353355,-0.083629623,-0.190977426,-0.02512193,-0.033309853,-0.016124149,-0.154497948,0.035104276,0.036202068,-0.307842712,-0.072463706,0.015182478,-0.020689096,-0.030682187,-0.113917604,-0.059301394,-0.021141532,-0.026029981,-0.099425704,-0.041681489,0.004004322,-0.092474388,-0.05271511,-0.082742207,0.009495506,-0.011380558,-0.000307834,-0.086063115,-0.227214147,0.089480398,-0.002818549,-0.039800797,-0.145441618,-0.031798146,-0.102373668,-0.090860831,-0.141960556,-0.109950336,-0.144362526,-0.1321018,-0.072885335,-0.006671629,0.00453687,-0.136909542,-0.053749909,0.003252958,0.017661196,-0.022309284,-0.086050544,0.021084003,-0.031702645,-0.075359656,-0.290206618,-0.16121503,-0.046581068,-0.129465687,-0.045474213,-0.116689736,-0.032682189,-0.045656948,-0.144543132,-0.053518868,-0.016546454,-0.023343257,-0.084748757,-0.091947518,-0.153761541,-0.082213167,-0.127954538,-0.065780767,-0.224279172,-0.10814595,-0.071122871
6/28/2019,0.080970288,0.03700009,0.065875176,-0.03785238,0.000299616,0.091320565,0.084781315,-0.041539856,0.05288702,0.186208869,0.097584642,0.013681304,0.07430157,0.167499118,0.05475129,0.015054369,0.042963372,0.078481621,0.074603805,0.082268207,-0.002766461,-0.014708342,0.056739595,0.033909098,0.045694141,0.042308899,0.092992525,0.047712691,-0.011131159,-0.008387432,0.045441848,0.111917505,0.071832805,0.050758129,0.015513219,0.010680022,0.102697148,0.035255636,0.032613502,0.067073895,-0.020977841,0.062307164,0.063949821,0.064028187,0.099325989,0.019330901,0.038843426,0.087875541,0.013817429,0.017311142,-0.002006842,0.032288492,-0.025135006,-0.021462462,0.043664267,0.056893527,-0.041009971,0.145721442,0.11232079,0.00287251,0.014130855,0.081104217,0.068207818,0.035641885,-0.017129378,0.061800797,0.016143562,0.05413796,0.102846387,-0.003935729,0.101792723,0.047316695,0.00384803,-0.033021409,0.041068394,0.122644579,0.075823003
7/31/2019,0.026431703,0.003034098,0.035489038,0.069705345,-0.035404695,0.007587121,0.047459146,4.34E-05,-0.063175957,0.063922771,0.091690426,0.065575083,0.008921848,0.045046045,0.035170357,0.044890493,-0.029560623,0.067303583,0.090562717,-0.085945203,-0.007635215,-0.028376765,-0.015711633,-0.042657034,-0.01137525,-0.014081553,-0.005467748,-0.054660687,-0.040532719,-0.012679224,0.019231362,-0.029424023,-0.062629031,0.056230015,-0.002283961,0.02656486,-0.110488642,0.042888962,-0.014946637,0.098572465,0.123813363,0.148837164,-0.035610082,-0.04089644,0.058443082,-0.026822151,-0.040731287,0.013555362,-0.021362943,0.163736742,0.00702201,0.073755727,0.025521303,0.022445814,-0.027376582,-0.004358687,0.082192645,-0.020384595,-0.14578243,-0.074886826,-0.061575052,0.010928622,0.028888706,-0.018583543,0.003105708,0.034423775,0.01563438,-0.013932957,-0.008019008,0.031148418,-0.042321027,-0.024665142,-0.104865547,0.103059658,0.018245314,0.039033791,0.092327128
8/30/2019,-0.014280236,0.109103099,0.024599707,-0.027226381,-0.183612135,0.00148169,-0.058573778,0.000211189,-0.116219105,0.085874972,-0.024322534,-0.015552428,0.109540633,-0.011129536,0.007668414,0.048925308,0.014704779,0.031733235,-0.014347665,-0.039956283,0.013256926,0.063976357,-0.059828183,0.015275504,0.075690542,0.023011442,-0.046609081,-0.047232138,0.073596777,0.043373881,0.016316377,-0.036529501,-0.017430988,-0.082649713,0.002615531,0.053348881,-0.075616843,0.026656226,0.012661652,-0.002260907,0.029786674,-0.066590213,-0.220118416,-0.00292904,0.078737014,0.076479106,0.011274077,0.027901757,-0.011172918,0.044298583,0.045680408,-0.004017147,0.028143298,0.003157057,-0.014604891,-0.036442382,-0.089307699,-0.034182435,-0.013282264,-0.076873693,-0.080080616,-0.021832953,-0.008975905,-0.01534559,-0.124432148,-0.018480057,-0.012242264,0.007562498,0.031460293,-0.001752398,-0.083540409,-0.085684182,-0.032318685,-0.092708425,-0.106029782,-0.105165328,0.036050182
9/30/2019,-0.010185474,0.08871418,-0.036092392,0.193130839,0.128254033,0.030343802,0.093687652,0.010034717,0.032904205,-0.131719785,0.078371583,-0.035014169,0.070866265,0.046363394,0.016399987,-0.024809737,0.070789729,0.010847454,0.116178138,-0.007019948,-0.031222709,-0.02348942,0.064092549,0.032473686,0.019115847,0.084742745,0.005821376,0.053142448,-0.002130201,-0.042029835,0.081221413,0.055052755,0.063048218,0.057089016,0.001226149,-0.00722567,0.059454851,-0.008255681,0.045558951,-0.009386077,0.061290989,0.013685873,0.093975131,0.044845888,-0.015377701,-0.06149653,0.0395656,0.009540039,0.085342201,0.068319565,0.069297503,0.023456241,0.07516514,0.050328781,0.08979229,0.020349834,0.047005977,0.039477604,0.027075587,0.103471246,0.053057812,0.050012769,-0.024530288,0.024132982,0.114908424,0.079869392,0.021670589,-0.007235673,-0.032819972,-0.010247589,0.025690798,0.019717612,0.135596221,0.032532901,0.059937312,0.072604989,-0.008158841
10/31/2019,-0.051126761,0.105531724,0.050848619,0.37450374,-0.033787122,0.014403843,0.004227872,-0.02158001,-0.007248762,0.021361795,0.093384174,0.050466747,0.01903186,0.132354601,0.019146677,-0.02771713,0.021627067,0.072706862,0.044804285,0.107691413,-0.011689656,-0.029439169,0.035066399,0.030163454,-0.023731934,-0.017835604,0.059060168,-0.004516974,0.048806884,-0.016068542,0.009120584,0.044980562,0.073397527,-0.020021938,0.000874216,0.029121749,0.098566015,-0.072036793,0.061947572,-0.067773703,0.011382078,-0.182233065,0.10844306,0.053610852,0.045095439,0.024039517,0.039786976,-0.004702441,0.058975919,-0.009464527,-0.020254267,0.022351982,-0.016559147,-0.027870805,-0.007714599,0.028470867,0.062387153,0.125780204,0.149246305,-0.000831448,0.024412933,0.035469171,-0.027045822,-0.069563485,0.149662461,0.012270339,-0.003166837,0.099173795,0.007875289,0.002494019,0.051520754,0.051004866,0.019674886,-0.333646886,0.073104653,0.052190926,0.078667062
11/29/2019,0.116311746,0.209253819,-0.044349335,0.138214502,-0.117941427,0.034042599,0.093683512,0.030009373,0.058704714,0.401399585,0.085290665,0.081680819,0.062472272,0.088888764,0.067959222,-0.013381962,0.037690412,0.007302297,0.051218121,0.040053091,0.013209351,0.017340693,-0.006147474,-0.010496466,-0.029464967,0.024033387,0.06423666,0.012072218,0.042513838,0.003377898,0.01748566,0.052228055,0.001268725,0.02250257,0.021092144,-0.01481915,0.070512699,0.006244929,9.75E-05,0.072070483,-0.012950877,-0.00094729,0.033602543,0.055465343,0.031655184,0.008639893,0.014393669,0.012445476,0.046949067,0.001189511,0.003572021,-0.068756036,0.047802963,0.067161934,0.047267778,0.05425778,0.110864578,0.050057009,0.026489687,0.013725412,0.051169287,0.045116112,0.09179355,0.029233804,0.035095042,-0.041854951,-0.011696644,-0.002449101,0.1289264,-0.000188551,0.046694244,0.051237464,-0.018718993,-0.023797413,0.066081158,0.014719993,0.013045752
12/30/2019,-0.035324619,0.008337338,0.039266014,0.020268136,0.069059135,0.008590566,0.00337718,0.001364558,0.052935835,-0.081241344,0.055839794,-0.029704769,0.013845162,0.038332983,0.009119222,0.008241542,0.018644063,0.008686801,0.047681735,-0.040627999,-0.004695269,-0.05917232,-0.009884373,0.00254145,0.024396423,0.045454497,-4.080715055,2.148937795,-0.000593216,-0.063067253,0.012161285,0.029291377,-0.027538534,0.009924255,0.000735599,-0.01470366,0.055227738,-0.024386361,0.052000794,0.018663878,-0.04864969,0.01084718,0.032002774,0.066337314,-0.058929788,-0.047633464,0.030823211,0.101741688,-0.005536293,0.098586606,-0.008261261,-0.011727247,-0.04862733,-0.014526852,0.00368664,-0.027729303,0.031755398,0.055312752,0.043839557,0.030979448,-0.011969981,0.002457383,-0.016424831,0.003630011,0.032218517,-0.003967626,-0.013170153,0.010666945,0.024254664,0.018836671,0.050686933,0.017634899,0.101608997,0.011267834,-0.016888856,-0.045010523,-0.018220057
1/31/2020,0.007843064,0.341758141,0.114884666,0.392277857,0.058263303,0.021656315,-0.056596244,0.016331862,-0.098433913,0.101183823,0.053464211,0.068458149,-0.030707334,0.011118872,0.070736163,0.015154675,0.032276027,-0.030389461,-0.049201482,-0.036742609,-0.062651081,0.008064864,-0.027490307,-0.059627801,0.059744092,-0.047440571,4.020360566,-2.255580314,0.048691599,0.036165926,0.00902488,-0.026950999,-0.11362794,-0.029644549,0.05421575,-0.003495405,-0.070609275,-0.037604579,0.053520029,-0.066948495,0.004685922,-0.090490377,-0.067095216,-0.037493494,-0.020575814,-0.04595576,0.047988599,-0.060183231,-0.003276324,0.015553335,0.032313603,-0.01468632,-0.033824616,0.025856939,0.002756088,-0.007732683,-0.052554834,-0.124172476,-0.047004572,-0.085345376,0.056740907,-0.00308341,-0.066993747,0.010427785,-0.070204386,0.053775136,0.024205466,-0.016089015,-0.061590078,-0.055727361,0.016355838,0.043404175,-0.029471708,0.049863537,-0.143939676,0.010161953,0.070367275
2/28/2020,-0.081010658,-0.087065997,-0.035451953,-0.074776625,-0.023571234,-0.065679326,-0.055034444,-0.120137307,-0.150675017,0.139027337,-0.121815272,-0.058146369,-0.07265443,0.135414526,-0.04710688,-0.07341404,-0.046064926,-0.115429844,-0.028249384,-0.058358713,-0.111470347,-0.105230857,-0.10637357,-0.047998489,0.040820667,-0.039113362,-0.067610542,-0.143706419,-0.044774125,-0.110329951,-0.077280533,-0.003984209,-0.143983777,-0.135397003,-0.101777227,-0.100291726,-0.096590019,-0.131471054,-0.049884602,-0.070687858,-0.132186658,-0.302910967,-0.091684795,-0.078526015,-0.09046994,-0.070476648,-0.056270905,-0.080381896,-0.147268567,-0.060494863,-0.038356796,-0.119640751,-0.050798188,-0.044349724,-0.173480025,-0.075123676,-0.044529896,-0.00298793,-0.012177593,-0.077994797,0.014621409,-0.095802018,-0.084448341,-0.089739572,-0.148515883,-0.038418554,-0.02760227,-0.136853358,-0.076674513,-0.076629284,-0.099631124,-0.102269331,-0.00026936,-0.025158269,-0.091594462,-0.059330629,0.192013022
3/31/2020,-0.100160446,-0.175437394,0.050482296,0.13722047,-0.198750417,-0.05650179,-0.358329104,0.035778141,-0.006363567,-0.029358935,-0.076986923,-0.248036116,-0.310987162,-0.028921045,-0.031572821,0.006051456,0.013948122,0.023730587,-0.027345159,-0.086085982,-0.103446166,-0.065136869,-0.220800982,-0.013060652,-0.142947314,-0.050516785,-0.095730069,-0.085415968,0.029903339,-0.059452923,-0.077036536,-0.145541409,-0.211542446,-0.200576659,-0.111854154,-0.192141199,-0.065242358,-0.0873902,-0.074059349,-0.052047062,-0.209665272,-0.230265265,-0.238297825,-0.201926222,-0.229485257,-0.127356667,-0.00366606,-0.177359536,-0.229947849,-0.076384819,-0.132174143,-0.339034755,0.000636487,-0.177199665,-0.206263687,-0.00621535,-0.340355431,-0.049100304,-0.06913874,-0.400873704,-0.103933134,-0.07688984,0.012744016,-0.173723514,-0.49426583,-0.472371505,-0.037108647,0.00777479,-0.101193795,-0.16897648,-0.252933553,-0.054861052,-0.333381483,-0.18726914,-0.228067649,-0.168974661,-0.281856104
